%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
66105000000,5689,66105000000,base_link_gt,world,16.02717,29.80035,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66109999999,5690,66109999999,base_link_gt,world,16.02683,29.80393,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66114999999,5691,66114999999,base_link_gt,world,16.02651,29.80753,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66120000000,5692,66120000000,base_link_gt,world,16.02618,29.81112,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66125000000,5693,66125000000,base_link_gt,world,16.02586,29.81473,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66129999999,5694,66129999999,base_link_gt,world,16.02555,29.81835,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66135000000,5695,66135000000,base_link_gt,world,16.02523,29.82197,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66140000000,5696,66140000000,base_link_gt,world,16.02492,29.8256,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66144999999,5697,66144999999,base_link_gt,world,16.02462,29.82924,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66150000000,5698,66150000000,base_link_gt,world,16.02432,29.83289,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66155000000,5699,66155000000,base_link_gt,world,16.02402,29.83654,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66159999999,5700,66159999999,base_link_gt,world,16.02373,29.8402,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66165000000,5701,66165000000,base_link_gt,world,16.02344,29.84387,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66170000000,5702,66170000000,base_link_gt,world,16.02315,29.84755,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66172030000,5705,66172030000,base_link_gt,world,16.02287,29.85123,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66174999999,5703,66174999999,base_link_gt,world,16.02287,29.85123,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66180000000,5704,66180000000,base_link_gt,world,16.02259,29.85493,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66185000000,5706,66185000000,base_link_gt,world,16.02231,29.85863,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66189989999,5707,66189989999,base_link_gt,world,16.02204,29.86234,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66194999999,5708,66194999999,base_link_gt,world,16.02177,29.86605,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66200000000,5709,66200000000,base_link_gt,world,16.02151,29.86977,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66204999999,5710,66204999999,base_link_gt,world,16.02125,29.8735,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66209999999,5711,66209999999,base_link_gt,world,16.02099,29.87724,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66215000000,5712,66215000000,base_link_gt,world,16.02073,29.88099,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66219999999,5713,66219999999,base_link_gt,world,16.02048,29.88474,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66224999999,5714,66224999999,base_link_gt,world,16.02024,29.8885,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66230000000,5715,66230000000,base_link_gt,world,16.02,29.89227,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66234999999,5716,66234999999,base_link_gt,world,16.01976,29.89605,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66239999999,5717,66239999999,base_link_gt,world,16.01952,29.89983,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66245000000,5718,66245000000,base_link_gt,world,16.01929,29.90362,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66250000000,5719,66250000000,base_link_gt,world,16.01906,29.90742,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66254999999,5720,66254999999,base_link_gt,world,16.01883,29.91122,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66260000000,5721,66260000000,base_link_gt,world,16.01861,29.91503,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66265000000,5722,66265000000,base_link_gt,world,16.01839,29.91885,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66269999999,5723,66269999999,base_link_gt,world,16.01818,29.92268,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66275000000,5724,66275000000,base_link_gt,world,16.01797,29.92651,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66280000000,5725,66280000000,base_link_gt,world,16.01776,29.93035,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66284999999,5726,66284999999,base_link_gt,world,16.01755,29.9342,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66290000000,5727,66290000000,base_link_gt,world,16.01735,29.93805,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66294520000,5730,66294520000,base_link_gt,world,16.01715,29.94192,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66295000000,5728,66295000000,base_link_gt,world,16.01715,29.94192,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66299999999,5729,66299999999,base_link_gt,world,16.01696,29.94578,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66305000000,5731,66305000000,base_link_gt,world,16.01677,29.94966,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66310000000,5732,66310000000,base_link_gt,world,16.01658,29.95354,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66314989999,5733,66314989999,base_link_gt,world,16.01639,29.95743,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66319999999,5734,66319999999,base_link_gt,world,16.01621,29.96133,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66325000000,5735,66325000000,base_link_gt,world,16.01604,29.96523,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66329999999,5736,66329999999,base_link_gt,world,16.01586,29.96914,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66334999999,5737,66334999999,base_link_gt,world,16.01569,29.97306,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66340000000,5738,66340000000,base_link_gt,world,16.01552,29.97699,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66344999999,5739,66344999999,base_link_gt,world,16.01536,29.98092,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66349999999,5740,66349999999,base_link_gt,world,16.01519,29.98486,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66355000000,5741,66355000000,base_link_gt,world,16.01504,29.9888,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66359999999,5742,66359999999,base_link_gt,world,16.01488,29.99275,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66364999999,5743,66364999999,base_link_gt,world,16.01473,29.99671,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66370000000,5744,66370000000,base_link_gt,world,16.01458,30.00068,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66375000000,5745,66375000000,base_link_gt,world,16.01444,30.00465,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66379999999,5746,66379999999,base_link_gt,world,16.0143,30.00863,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66385000000,5747,66385000000,base_link_gt,world,16.01416,30.01262,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66390000000,5748,66390000000,base_link_gt,world,16.01402,30.01661,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66394999999,5749,66394999999,base_link_gt,world,16.01389,30.02061,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66400000000,5750,66400000000,base_link_gt,world,16.01376,30.02461,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66405000000,5751,66405000000,base_link_gt,world,16.01364,30.02863,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66409999999,5752,66409999999,base_link_gt,world,16.01351,30.03264,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66415000000,5753,66415000000,base_link_gt,world,16.0134,30.03667,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66420000000,5754,66420000000,base_link_gt,world,16.01328,30.0407,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66424999999,5755,66424999999,base_link_gt,world,16.01317,30.04474,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66430000000,5756,66430000000,base_link_gt,world,16.01306,30.04879,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66435000000,5757,66435000000,base_link_gt,world,16.01295,30.05284,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66439989999,5758,66439989999,base_link_gt,world,16.01285,30.0569,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66444999999,5759,66444999999,base_link_gt,world,16.01275,30.06096,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66450000000,5760,66450000000,base_link_gt,world,16.01265,30.06504,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66454999999,5761,66454999999,base_link_gt,world,16.01256,30.06911,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66459999999,5762,66459999999,base_link_gt,world,16.01246,30.0732,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66465000000,5763,66465000000,base_link_gt,world,16.01238,30.07729,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66469999999,5764,66469999999,base_link_gt,world,16.01229,30.08138,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66474999999,5765,66474999999,base_link_gt,world,16.0122,30.08545,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66475419999,5770,66475419999,base_link_gt,world,16.01212,30.08954,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66480000000,5766,66480000000,base_link_gt,world,16.01212,30.08954,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66484999999,5767,66484999999,base_link_gt,world,16.01204,30.09364,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66489999999,5768,66489999999,base_link_gt,world,16.01196,30.09773,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66495000000,5769,66495000000,base_link_gt,world,16.01188,30.10184,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66500000000,5771,66500000000,base_link_gt,world,16.01181,30.10595,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66504999999,5772,66504999999,base_link_gt,world,16.01174,30.11007,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66510000000,5773,66510000000,base_link_gt,world,16.01167,30.11419,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66515000000,5774,66515000000,base_link_gt,world,16.01161,30.11833,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66519999999,5775,66519999999,base_link_gt,world,16.01155,30.12246,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66525000000,5776,66525000000,base_link_gt,world,16.01149,30.12661,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66530000000,5777,66530000000,base_link_gt,world,16.01143,30.13076,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66534999999,5778,66534999999,base_link_gt,world,16.01138,30.13491,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66540000000,5779,66540000000,base_link_gt,world,16.01133,30.13907,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66545000000,5780,66545000000,base_link_gt,world,16.01129,30.14324,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66549999999,5781,66549999999,base_link_gt,world,16.01124,30.14742,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66555000000,5782,66555000000,base_link_gt,world,16.0112,30.1516,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66560000000,5783,66560000000,base_link_gt,world,16.01117,30.15578,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66564989999,5784,66564989999,base_link_gt,world,16.01113,30.15998,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66569999999,5785,66569999999,base_link_gt,world,16.0111,30.16417,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66575000000,5786,66575000000,base_link_gt,world,16.01107,30.16838,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66579999999,5787,66579999999,base_link_gt,world,16.01104,30.17259,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66584999999,5788,66584999999,base_link_gt,world,16.01102,30.1768,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66590000000,5789,66590000000,base_link_gt,world,16.011,30.18102,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66594999999,5790,66594999999,base_link_gt,world,16.01098,30.18525,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66599879999,5795,66599879999,base_link_gt,world,16.01097,30.18949,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66599999999,5791,66599999999,base_link_gt,world,16.01097,30.18949,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66605000000,5792,66605000000,base_link_gt,world,16.01096,30.19373,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66609999999,5793,66609999999,base_link_gt,world,16.01095,30.19797,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66614999999,5794,66614999999,base_link_gt,world,16.01094,30.20222,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66620000000,5796,66620000000,base_link_gt,world,16.01094,30.20648,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66625000000,5797,66625000000,base_link_gt,world,16.01094,30.21074,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66629999999,5798,66629999999,base_link_gt,world,16.01094,30.21501,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66635000000,5799,66635000000,base_link_gt,world,16.01094,30.21929,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66640000000,5800,66640000000,base_link_gt,world,16.01095,30.22357,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66644999999,5801,66644999999,base_link_gt,world,16.01096,30.22785,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66650000000,5802,66650000000,base_link_gt,world,16.01097,30.23214,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66655000000,5803,66655000000,base_link_gt,world,16.01099,30.23644,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66659999999,5804,66659999999,base_link_gt,world,16.01101,30.24074,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66665000000,5805,66665000000,base_link_gt,world,16.01103,30.24505,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66670000000,5806,66670000000,base_link_gt,world,16.01105,30.24937,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66674999999,5807,66674999999,base_link_gt,world,16.01108,30.25369,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66680000000,5808,66680000000,base_link_gt,world,16.01111,30.25801,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66685000000,5809,66685000000,base_link_gt,world,16.01114,30.26234,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66689989999,5810,66689989999,base_link_gt,world,16.01116,30.26667,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66694999999,5811,66694999999,base_link_gt,world,16.01118,30.271,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66700000000,5812,66700000000,base_link_gt,world,16.01118,30.27532,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66704999999,5813,66704999999,base_link_gt,world,16.01118,30.27964,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66706940000,5818,66706940000,base_link_gt,world,16.01117,30.28395,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66709999999,5814,66709999999,base_link_gt,world,16.01117,30.28395,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66715000000,5815,66715000000,base_link_gt,world,16.01115,30.28827,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66719999999,5816,66719999999,base_link_gt,world,16.01112,30.29258,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66724999999,5817,66724999999,base_link_gt,world,16.01109,30.29688,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66730000000,5819,66730000000,base_link_gt,world,16.01104,30.30119,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66734999999,5820,66734999999,base_link_gt,world,16.01099,30.30549,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66739999999,5821,66739999999,base_link_gt,world,16.01093,30.30979,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66745000000,5822,66745000000,base_link_gt,world,16.01086,30.31409,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66750000000,5823,66750000000,base_link_gt,world,16.01078,30.31838,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66754999999,5824,66754999999,base_link_gt,world,16.0107,30.32267,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66760000000,5825,66760000000,base_link_gt,world,16.0106,30.32696,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66765000000,5826,66765000000,base_link_gt,world,16.0105,30.33124,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66769999999,5827,66769999999,base_link_gt,world,16.01039,30.33553,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66775000000,5828,66775000000,base_link_gt,world,16.01027,30.33981,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66780000000,5829,66780000000,base_link_gt,world,16.01015,30.34408,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66784999999,5830,66784999999,base_link_gt,world,16.01001,30.34836,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66790000000,5831,66790000000,base_link_gt,world,16.00987,30.35263,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66795000000,5832,66795000000,base_link_gt,world,16.00972,30.3569,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66799999999,5833,66799999999,base_link_gt,world,16.00956,30.36116,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66805000000,5834,66805000000,base_link_gt,world,16.0094,30.36543,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66810000000,5835,66810000000,base_link_gt,world,16.00922,30.36969,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66812839999,5838,66812839999,base_link_gt,world,16.00904,30.37394,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66814989999,5836,66814989999,base_link_gt,world,16.00904,30.37394,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66819999999,5837,66819999999,base_link_gt,world,16.00885,30.3782,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66825000000,5839,66825000000,base_link_gt,world,16.00866,30.38245,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66829999999,5840,66829999999,base_link_gt,world,16.00845,30.3867,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66834999999,5841,66834999999,base_link_gt,world,16.00824,30.39095,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66840000000,5842,66840000000,base_link_gt,world,16.00801,30.39519,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66844999999,5843,66844999999,base_link_gt,world,16.00779,30.39944,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66849999999,5844,66849999999,base_link_gt,world,16.00755,30.40368,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66855000000,5845,66855000000,base_link_gt,world,16.00731,30.40791,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66859999999,5846,66859999999,base_link_gt,world,16.00705,30.41215,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66864999999,5847,66864999999,base_link_gt,world,16.00679,30.41638,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66870000000,5848,66870000000,base_link_gt,world,16.00653,30.42061,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66875000000,5849,66875000000,base_link_gt,world,16.00625,30.42483,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66879999999,5850,66879999999,base_link_gt,world,16.00597,30.42906,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66885000000,5851,66885000000,base_link_gt,world,16.00568,30.43328,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66890000000,5852,66890000000,base_link_gt,world,16.00538,30.4375,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66894999999,5853,66894999999,base_link_gt,world,16.00508,30.44172,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66900000000,5854,66900000000,base_link_gt,world,16.00477,30.44593,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66903319999,5858,66903319999,base_link_gt,world,16.00445,30.45014,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66905000000,5855,66905000000,base_link_gt,world,16.00445,30.45014,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66909999999,5856,66909999999,base_link_gt,world,16.00413,30.45435,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66915000000,5857,66915000000,base_link_gt,world,16.0038,30.45855,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66920000000,5859,66920000000,base_link_gt,world,16.00347,30.46275,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66924999999,5860,66924999999,base_link_gt,world,16.00313,30.46695,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66930000000,5861,66930000000,base_link_gt,world,16.00278,30.47114,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66935000000,5862,66935000000,base_link_gt,world,16.00242,30.47534,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66939989999,5863,66939989999,base_link_gt,world,16.00206,30.47953,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66944999999,5864,66944999999,base_link_gt,world,16.00169,30.48372,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66950000000,5865,66950000000,base_link_gt,world,16.00131,30.4879,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66954999999,5866,66954999999,base_link_gt,world,16.00093,30.49209,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66959999999,5867,66959999999,base_link_gt,world,16.00054,30.49627,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66965000000,5868,66965000000,base_link_gt,world,16.00014,30.50045,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66969999999,5869,66969999999,base_link_gt,world,15.99973,30.50462,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66974999999,5870,66974999999,base_link_gt,world,15.99932,30.5088,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66980000000,5871,66980000000,base_link_gt,world,15.9989,30.51297,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66984999999,5872,66984999999,base_link_gt,world,15.99847,30.51714,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66989999999,5873,66989999999,base_link_gt,world,15.99804,30.52131,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
66995000000,5874,66995000000,base_link_gt,world,15.9976,30.52547,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67000000000,5875,67000000000,base_link_gt,world,15.99715,30.52963,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67004999999,5876,67004999999,base_link_gt,world,15.99669,30.53379,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67010000000,5877,67010000000,base_link_gt,world,15.99623,30.53795,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67015000000,5878,67015000000,base_link_gt,world,15.99576,30.5421,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67019999999,5879,67019999999,base_link_gt,world,15.99529,30.54626,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67024959999,5884,67024959999,base_link_gt,world,15.9948,30.55041,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67025000000,5880,67025000000,base_link_gt,world,15.9948,30.55041,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67030000000,5881,67030000000,base_link_gt,world,15.99432,30.55455,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67034999999,5882,67034999999,base_link_gt,world,15.99384,30.55869,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67040000000,5883,67040000000,base_link_gt,world,15.99336,30.56284,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67045000000,5885,67045000000,base_link_gt,world,15.99289,30.56699,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67049999999,5886,67049999999,base_link_gt,world,15.99242,30.57115,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67055000000,5887,67055000000,base_link_gt,world,15.99195,30.57531,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67060000000,5888,67060000000,base_link_gt,world,15.99149,30.57948,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67064989999,5889,67064989999,base_link_gt,world,15.99104,30.58366,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67069999999,5890,67069999999,base_link_gt,world,15.99059,30.58784,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67075000000,5891,67075000000,base_link_gt,world,15.99014,30.59203,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67079999999,5892,67079999999,base_link_gt,world,15.9897,30.59623,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67084999999,5893,67084999999,base_link_gt,world,15.98926,30.60043,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67090000000,5894,67090000000,base_link_gt,world,15.98882,30.60463,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
67094999999,5895,67094999999,base_link_gt,world,15.98839,30.60884,2.500005,-0.670496438439,-0.224576325647,0.224576325647,0.670496438439
